"strongs_number","original_word","english_translation","transliteration","translated_word","word"
"H5032","נְבָיוֹת","Nebaioth","Nᵉbâyôwth","نبايوت","نَبَايُوتُ"
"H5037","נָבָל","Nabal","Nâbâl","نابال","كَنَابَالَ"
"H5037","נָבָל","Nabal","Nâbâl","نابال","لِنَابَالَ"
"H5037","נָבָל","Nabal","Nâbâl","نابال","مِنْ نَابَالَ"
"H5037","נָבָל","Nabal","Nâbâl","نابال","نَابَالَ"
"H5037","נָבָל","Nabal","Nâbâl","نابال","نَابَالُ"
"H5037","נָבָל","Nabal","Nâbâl","نابال","وَكَانَ نَابَالُ"
"H5041","נְבַלָּ֑ט","Neballat","Nᵉballâṭ","نيبالات","وَنَبَلاََّطَ"
"H5044","נִבְשָׁן","Nibshan","Nibshân","نيبشان","وَالنِّبْشَانُ"
"H5052","נֹ֫גַהּ","Nogah","Nôgahh","نوجاه","وَنُوجَهُ"
"H5070","נָדָב","Nadab","Nâdâb","ناداب","نَادَابَ"
"H5070","נָדָב","Nadab","Nâdâb","ناداب","نَادَابُ"
"H5070","נָדָב","Nadab","Nâdâb","ناداب","وَكَانَ نَادَابُ"
"H5070","נָדָב","Nadab","Nâdâb","ناداب","وَنَادَابُ"
"H5072","נְדַבְיָה","Nedabiah","Nᵉdabyâh","نيدابيا","وَنَدَبْيَا"
"H5096","נַהֲלֹל","Nahalal","Nahălâl","نهلال","نَهْلُولَ"
"H5096","נַהֲלֹל","Nahalal","Nahălâl","نهلال","وَنَحْلاَلُ"
"H5096","נַהֲלֹל","Nahalal","Nahălâl","نهلال","وَنَهْلاَلَ"
"H5109","נוֹבָ֑י","Nebai","Nôwbay","نيباي","وَنِيبَايُ"
"H5113","נוֹד","Nod","Nôwd","إيماءة","نُودٍ"
"H5114","נוֹדָ֑ב","Nodab","Nôwdâb","نوداب","وَنُودَابَ"
"H5119","נוֹחָה","Nohah","Nôwchâh","نهى","وَنُوحَةَ"
"H5121","נָוִית","Naioth","Nâvîyth","نايوت","إِلَى نَايُوتَ"
"H5121","נָוִית","Naioth","Nâvîyth","نايوت","فِي نَايُوتَ"
"H5121","נָוִית","Naioth","Nâvîyth","نايوت","مِنْ نَايُوتَ"
"H5121","נָוִית","Naioth","Nâvîyth","نايوت","نَايُوتَ"
"H5126","נוּן","Non","Nûwn","عدم","نُونٍ"
"H5126","נוּן","Non","Nûwn","عدم","نُونٍَ"
"H5126","נוּן","Non","Nûwn","عدم","نُونَ"
"H5126","נוּן","Non","Nûwn","عدم","وَنُونُ"
"H5129","נוֹעַדְיָה","Noadiah","Nôwʻadyâh","نادية","وَنُوعَدْيَا"
"H5129","נוֹעַדְיָה","Noadiah","Nôwʻadyâh","نادية","وَنُوعَدْيَةَ"
"H5146","נֹחַ","Noah","Nôach","نوح","أَنَّ نُوحًا"
"H5146","נֹחַ","Noah","Nôach","نوح","لِنُوحٍ"
"H5146","נֹחַ","Noah","Nôach","نوح","نُوحٌ"
"H5146","נֹחַ","Noah","Nôach","نوح","نُوحٍ"
"H5146","נֹחַ","Noah","Nôach","نوح","نُوحُ"
"H5146","נֹחַ","Noah","Nôach","نوح","نُوحًا"
"H5146","נֹחַ","Noah","Nôach","نوح","وَأَمَّا نُوحٌ"
"H5146","נֹחַ","Noah","Nôach","نوح","وَلَمَّا كَانَ نُوحٌ"
"H5147","נַחְבִּי","Nahbi","Nachbîy","نحبي","نَحْبِي"
"H5149","נְחוּם","Nehum","Nᵉchûwm","نهم","نَحُومُ"
"H5151","נַחוּם","Nahum","Nachûwm","ناحوم","نَاحُومَ"
"H5152","נָחוֹר","Nahor","Nâchôwr","ناحور","لِنَاحُورَ"
"H5152","נָחוֹר","Nahor","Nâchôwr","ناحور","نَاحُورَ"
"H5152","נָחוֹר","Nahor","Nâchôwr","ناحور","نَاحُورُ"
"H5152","נָחוֹר","Nahor","Nâchôwr","ناحور","وَأَبُو نَاحُورَ"
"H5152","נָחוֹר","Nahor","Nâchôwr","ناحور","وَنَاحُورَ"
"H5152","נָחוֹר","Nahor","Nâchôwr","ناحور","وَنَاحُورُ"
"H5160","נַחֲלִיאֵל","Nahaliel","Nachălîyʼêl","نحاليل","إِلَى نَحْلِيئِيلَ"
"H5160","נַחֲלִיאֵל","Nahaliel","Nachălîyʼêl","نحاليل","وَمِنْ نَحْلِيئِيلَ"
"H5163","נַ֫חַם","Naham","Nacham","نهام","نَحَمَ"
"H5166","נְחֶמְיָה","Nehemiah","Nᵉchemyâh","نحميا","نَحَمْيَا"
"H5166","נְחֶמְיָה","Nehemiah","Nᵉchemyâh","نحميا","وَنَحَمْيَا"
"H5167","נַחֲמָנִי","Nahamani","Nachămânîy","نحماني","نَحَمَانِي"
"H5171","נַחֲרַי","Naharai","Nachăray","نهاري","نَحْرَايُ"
"H5171","נַחֲרַי","Naharai","Nachăray","نهاري","وَنَحْرَايُ"
"H5177","נַחְשׁוֹן","Nahshon","Nachshôwn","نحشون","نَحْشُونَ"
"H5177","נַחְשׁוֹן","Nahshon","Nachshôwn","نحشون","نَحْشُونُ"
"H5177","נַחְשׁוֹן","Nahshon","Nachshôwn","نحشون","وَنَحْشُونُ"
"H5179","נְחֻשְׁתָּא","Nehushta","Nᵉchushtâʼ","نيهشتا","نَحُوشْتَا"
"H5180","נְחֻשְׁתָּן","Nehushtan","Nᵉchushtân","نيهوشتان","نَحُشْتَانَ"
"H5184","נַ֫חַת","Nahath","Nachath","نهات","نَحَثَ"
"H5184","נַ֫חַת","Nahath","Nachath","نهات","نَحَثُ"
"H5184","נַ֫חַת","Nahath","Nachath","نهات","وَنَحَثُ"
"H5196","נְטָעִים","Netaim","Nᵉṭâʻîym","نيتاعيم","نَتَاعِيمَ"
"H5199","נְטֹפָה","Netophah","Nᵉṭôphâh","نتوفاه","نَطُوفَةَ"
"H5199","נְטֹפָה","Netophah","Nᵉṭôphâh","نتوفاه","وَنَطُوفَةَ"
"H5210","נִינְוֵה","Nineveh","Nîynᵉvêh","نينوى","أَمَّا نِينَوَى"
"H5210","נִינְוֵה","Nineveh","Nîynᵉvêh","نينوى","فِي نِينَوَى"
"H5210","נִינְוֵה","Nineveh","Nîynᵉvêh","نينوى","نِينَوَى"
"H5210","נִינְוֵה","Nineveh","Nîynᵉvêh","نينوى","وَنِينَوَى"
"H5212","נִיסָן","Nisan","Nîyçân","نيسان","نِيسَانَ"
"H5224","נְכוֹ","Neco","Nᵉkôw","نيكو","نَخُو"
"H5224","נְכוֹ","Neco","Nᵉkôw","نيكو","نَخُوٍ"
"H5224","נְכוֹ","Neco","Nᵉkôw","نيكو","نَخُوُ"
"H5224","נְכוֹ","Neco","Nᵉkôw","نيكو","نَخْوُ"
"H5224","נְכוֹ","Neco","Nᵉkôw","نيكو","نَخْوٍ"
"H5225","נָכוֹן","Nacon","Nâkôwn","ناكون","نَاخُونَ"
"H5241","נְמוּאֵל","Nemuel","Nᵉmûwʼêl","Nemuel","لِنَمُوئِيلَ"
"H5241","נְמוּאֵל","Nemuel","Nᵉmûwʼêl","Nemuel","نَمُوئِيلُ"
"H5247","נִמְרָה","Nimrah","Nimrâh","نمرة","وَنِمْرَةُ"
"H5248","נִמְרֹד","Nimrod","Nimrôwd","نمرود","كَنِمْرُودَ"
"H5248","נִמְרֹד","Nimrod","Nimrôwd","نمرود","نِمْرُودَ"
"H5249","נִמְרִים","Nimrim","Nimrîym","نمريم","نِمْرِيمَ"
"H5250","נִמְשִׁי","Nimshi","Nimshîy","نمشي","نِمْشِي"
"H5268","נִסְרֹךְ","Nisroch","Niçrôk","نسروخ","نِسْرُوخَ"
"H5269","נֵעָה","Neah","Nêʻâh","نيه","إِلَى نَيْعَةَ"
"H5270","נֹעָה","Noah","Nôʻâh","نوح","وَنُوعَةُ"
"H5272","נְעִיאֵל","Neiel","Nᵉʻîyʼêl","نيل","وَنَعِيئِيلَ"
"H5277","נָ֑עַם","Naam","Naʻam","نعم","وَنَاعِمُ"
"H5279","נַעֲמָה","Naamah","Naʻămâh","نعمه","نَعْمَةُ"
"H5279","נַעֲמָה","Naamah","Naʻămâh","نعمه","نَعْمَةُ"
"H5279","נַעֲמָה","Naamah","Naʻămâh","نعمه","نَعْمَةُ"
"H5279","נַעֲמָה","Naamah","Naʻămâh","نعمه","نَعْمَةُ"
"H5279","נַעֲמָה","Naamah","Naʻămâh","نعمه","نِعْمَةُ"
"H5279","נַעֲמָה","Naamah","Naʻămâh","نعمه","نِعْمَةُ"
"H5279","נַעֲמָה","Naamah","Naʻămâh","نعمه","نِعْمَةُ"
"H5279","נַעֲמָה","Naamah","Naʻămâh","نعمه","نِعْمَةُ"
"H5279","נַעֲמָה","Naamah","Naʻămâh","نعمه","وَنَعَمَةُ"
"H5279","נַעֲמָה","Naamah","Naʻămâh","نعمه","وَنَعَمَةُ"
"H5279","נַעֲמָה","Naamah","Naʻămâh","نعمه","وَنَعَمَةُ"
"H5279","נַעֲמָה","Naamah","Naʻămâh","نعمه","وَنَعَمَةُ"
"H5281","נׇעֳמִי","Naomi","Noʻŏmîy","نعومي","إِنَّ نُعْمِيَ"
"H5281","נׇעֳמִי","Naomi","Noʻŏmîy","نعومي","لِنُعْمِي"
"H5281","נׇעֳמִי","Naomi","Noʻŏmîy","نعومي","نُعْمِي"
"H5281","נׇעֳמִי","Naomi","Noʻŏmîy","نعومي","نُعْمِيَ"
"H5281","נׇעֳמִי","Naomi","Noʻŏmîy","نعومي","وَكَانَ لِنُعْمِي"
"H5283","נַעֲמָן","Naaman","Naʻămân","نعمان","أَيْ نُعْمَانُ"
"H5283","נַעֲמָן","Naaman","Naʻămân","نعمان","نُعْمَانَ"
"H5283","נַעֲמָן","Naaman","Naʻămân","نعمان","نُعْمَانُ"
"H5283","נַעֲמָן","Naaman","Naʻămân","نعمان","وَكَانَ نُعْمَانُ"
"H5283","נַעֲמָן","Naaman","Naʻămân","نعمان","وَلِنُعْمَانَ"
"H5283","נַעֲמָן","Naaman","Naʻămân","نعمان","وَنَعْمَانُ"
"H5283","נַעֲמָן","Naaman","Naʻămân","نعمان","وَنُعْمَانَ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","نَعْرَةُ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","نَعْرَةُ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","نَعْرَةُ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","نَعْرَةُ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","نَعْرَةَ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","نَعْرَةَ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","نَعْرَةَ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","نَعْرَةَ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","وَنَعَرَاتَِ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","وَنَعَرَاتَِ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","وَنَعَرَاتَِ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","وَنَعَرَاتَِ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","وَنَعْرَةُ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","وَنَعْرَةُ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","وَنَعْرَةُ"
"H5292","נַעֲרָה","Naarah","Naʻărâh","نعرة","وَنَعْرَةُ"
"H5293","נַעֲרַי","Naarai","Naʻăray","ناري","نَعْرَايُ"
"H5294","נְעַרְיָה","Neariah","Nᵉʻaryâh","قريبه","نَعَرْيَا"
"H5294","נְעַרְיָה","Neariah","Nᵉʻaryâh","قريبه","وَنَعَرْيَا"
"H5294","נְעַרְיָה","Neariah","Nᵉʻaryâh","قريبه","وَنَعْرِيَا"
"H5295","נַעֲרָן","Naaran","Naʻărân","ناران","نَعَرَانُ"
"H5297","נֹף","Memphis","Nôph","ممفيس","فِي نُوفَ"
"H5297","נֹף","Memphis","Nôph","ممفيس","مِنْ نُوفَ"
"H5297","נֹף","Memphis","Nôph","ممفيس","نُوفَ"
"H5297","נֹף","Memphis","Nôph","ممفيس","وَفِي نُوفَ"
"H5297","נֹף","Memphis","Nôph","ممفيس","وَلِنُوفَ"
"H5298","נֶ֫פֶג","Nepheg","Nepheg","نيفج","وَنَافَجُ"
"H5302","נֹ֫פַח","Nophah","Nôphach","نوفاه","نُوفَحَ"
"H5305","נָפִישׁ","Naphish","Nâphîysh","نافيش","وَنَافِيشَ"
"H5305","נָפִישׁ","Naphish","Nâphîysh","نافيش","وَنَافِيشُ"
"H5316","נֶ֫פֶת","Naphath","nepheth","النفاثة","الْمُرْتَفَعَاتُ"
"H5316","נֶ֫פֶת","Naphath","nepheth","النفاثة","فِي مُرْتَفَعَاتِ"
"H5318","נֶפְתּוֹחַ","Nephtoah","Nephtôwach","نفتوح","نَفْتُوحَ"
"H5334","נְצִיב","Nezib","Nᵉtsîyb","نزيب","وَنَصِيبُ"
"H5335","נְצִיחַ","Neziah","nᵉtsîyach","نزية","نَصِيحَ"
"H5353","נְקוֹדָא","Nekoda","Nᵉqôwdâʼ","نيكودا","نَقُودَا"
"H5369","נֵר","Ner","Nêr","نير","نَيْرٍ"
"H5369","נֵר","Ner","Nêr","نير","نَيْرَ"
"H5369","נֵר","Ner","Nêr","نير","وَنَيْرُ"
"H5369","נֵר","Ner","Nêr","نير","وَنِيرُ"
"H5370","נֵרְגָּ֑ל","Nergal","Nêrᵉgal","نيرجال","نَرْجَلَ"
"H5371","נֵרְגַּל שַׁרְאֶ֫צֶר","Nergal-sar-ezer","Nêrᵉgal Sharʼetser","نيرجال سار عيزر","شَرَاصَرُ"
"H5371","נֵרְגַּל שַׁרְאֶ֫צֶר","Nergal-sar-ezer","Nêrᵉgal Sharʼetser","نيرجال سار عيزر","نَرْجَلَ شَرَاصَرُ"
"H5371","נֵרְגַּל שַׁרְאֶ֫צֶר","Nergal-sar-ezer","Nêrᵉgal Sharʼetser","نيرجال سار عيزر","وَنَرْجَلُ"
"H5371","נֵרְגַּל שַׁרְאֶ֫צֶר","Nergal-sar-ezer","Nêrᵉgal Sharʼetser","نيرجال سار عيزر","وَنَرْجَلَ شَرَاصَرُ"
"H5374","נֵרִיָהוּ","Neriah","Nêrîyâh","نيريا","نِيرِيَّا"
"H5416","נָתָן","Nathan","Nâthân","ناثان","لِنَاثَانَ"
"H5416","נָתָן","Nathan","Nâthân","ناثان","نَاثَانَ"
"H5416","נָתָן","Nathan","Nâthân","ناثان","نَاثَانُ"
"H5416","נָתָן","Nathan","Nâthân","ناثان","وَأَمَّا نَاثَانُ"
"H5416","נָתָן","Nathan","Nâthân","ناثان","وَنَاثَانَ"
"H5416","נָתָן","Nathan","Nâthân","ناثان","وَنَاثَانُ"
"H5417","נְתַנְאֵל","Nethanel","Nᵉthanʼêl","نيثانيل","نَثَنْئِيلَ"
"H5417","נְתַנְאֵל","Nethanel","Nᵉthanʼêl","نيثانيل","نَثَنْئِيلُ"
"H5417","נְתַנְאֵל","Nethanel","Nᵉthanʼêl","نيثانيل","نَثَنَائِيلَ"
"H5417","נְתַנְאֵל","Nethanel","Nᵉthanʼêl","نيثانيل","نَثَنَائِيلُ"
"H5417","נְתַנְאֵל","Nethanel","Nᵉthanʼêl","نيثانيل","وَنَثَنْئِيلَ"
"H5417","נְתַנְאֵל","Nethanel","Nᵉthanʼêl","نيثانيل","وَنَثَنْئِيلُ"
"H5417","נְתַנְאֵל","Nethanel","Nᵉthanʼêl","نيثانيل","وَنَثْنَئِيلُ"
"H5417","נְתַנְאֵל","Nethanel","Nᵉthanʼêl","نيثانيل","وَنَثْنِئِيلَ"
"H5417","נְתַנְאֵל","Nethanel","Nᵉthanʼêl","نيثانيل","وَنِثْنِئِيلُ"
"H5418","נְתַנְיָ֫הוּ","Nethaniah","Nᵉthanyâh","نثنيا","لِنَثَنْيَا"
"H5418","נְתַנְיָ֫הוּ","Nethaniah","Nᵉthanyâh","نثنيا","نَثَنْيَا"
"H5418","נְתַנְיָ֫הוּ","Nethaniah","Nᵉthanyâh","نثنيا","وَنَثَنْيَا"
"H5419","נְתַן־מֶ֫לֶךְ","Nathan-melech","Nᵉthan-Melek","ناثان ملك","نَثْنَمْلَكَ"
"H5434","סְבָא","Seba","Çᵉbâʼ","سيبا","سَبَا"
"H5434","סְבָא","Seba","Çᵉbâʼ","سيبا","وَسَبَأٍ"
"H5434","סְבָא","Seba","Çᵉbâʼ","سيبا","وَسَبَا"
"H5444","סִבְּכַי","Sibbecai","Çibbᵉkay","Sibbecai","سَبْكَايُ"
"H5444","סִבְּכַי","Sibbecai","Çibbᵉkay","Sibbecai","سِبْكَايُ"
"H5453","סִבְרַ֫יִם","Sibraim","Çibrayim","سيبرايم","وَسِبْرَائِمُ"
"H5454","סַבְתָּה","Sabtah","Çabtâʼ","سبتة","سَبَا"
"H5454","סַבְתָּה","Sabtah","Çabtâʼ","سبتة","وَسَبْتَا"
"H5454","סַבְתָּה","Sabtah","Çabtâʼ","سبتة","وَسَبْتَةُ"
"H5455","סַבְתְּכָא","Sabteca","Çabtᵉkâʼ","Sabteca","وَسَبْتَكَا"
"H5467","סְדֹם","Sodom","Çᵉdôm","سدوم","إِلَى سَدُومَ"
"H5467","סְדֹם","Sodom","Çᵉdôm","سدوم","إِنَّ سَدُومَ"
"H5467","סְדֹם","Sodom","Çᵉdôm","سدوم","سَدُومَ"
"H5467","סְדֹם","Sodom","Çᵉdôm","سدوم","سَدُومُ"
"H5467","סְדֹם","Sodom","Çᵉdôm","سدوم","فِي سَدُومَ"
"H5467","סְדֹם","Sodom","Çᵉdôm","سدوم","كَسَدُومَ"
"H5467","סְדֹם","Sodom","Çᵉdôm","سدوم","مِثْلَ سَدُومَ"
"H5467","סְדֹם","Sodom","Çᵉdôm","سدوم","نَحْوَ سَدُومَ"
"H5467","סְדֹם","Sodom","Çᵉdôm","سدوم","هِيَ سَدُومُ"
"H5471","סוֹא","So","Çôwʼ","لذا","سَوَا"
"H5476","סוֹדִי","Sodi","Çôwdîy","سودي","سُودِي"
"H5477","סוּחַ","Suah","Çûwach","سواح","سُوحُ"
"H5479","סוֹטַי","Sotai","Çôwṭay","سوتاي","سَوْطَايَ"
"H5479","סוֹטַי","Sotai","Çôwṭay","سوتاي","سُوطَايَ"
"H5482","סְוֵנֵה","Syene","Çᵉvênêh","سين","إِلَى أَسْوَانَ"
"H5485","סוּסִי","Susi","Çûwçîy","سوزي","سُوسِي"
"H5489","סוּף","Suph","Çûwph","سوف","سُوفَ"
"H5492","סוּפָה","whirlwind","çûwphâh","سوفحة","الأَعْصَارُ"
"H5492","סוּפָה","Suphah","çûwphâh","سوفحة","الأَعْصَارُ"
"H5492","סוּפָה","whirlwind","çûwphâh","زوبعة","الأَعْصَارُ"
"H5492","סוּפָה","Suphah","çûwphâh","زوبعة","الأَعْصَارُ"
"H5492","סוּפָה","whirlwind","çûwphâh","سوفحة","الزَّوْبَعَةِ"
"H5492","סוּפָה","Suphah","çûwphâh","سوفحة","الزَّوْبَعَةِ"
"H5492","סוּפָה","whirlwind","çûwphâh","زوبعة","الزَّوْبَعَةِ"
"H5492","סוּפָה","Suphah","çûwphâh","زوبعة","الزَّوْبَعَةِ"
"H5492","סוּפָה","whirlwind","çûwphâh","سوفحة","الزَّوْبَعَةُ"
"H5492","סוּפָה","Suphah","çûwphâh","سوفحة","الزَّوْبَعَةُ"
"H5492","סוּפָה","whirlwind","çûwphâh","زوبعة","الزَّوْبَعَةُ"
"H5492","סוּפָה","Suphah","çûwphâh","زوبعة","الزَّوْبَعَةُ"
"H5492","סוּפָה","whirlwind","çûwphâh","سوفحة","الزَّوْبَعَةَ"
"H5492","סוּפָה","Suphah","çûwphâh","سوفحة","الزَّوْبَعَةَ"
"H5492","סוּפָה","whirlwind","çûwphâh","زوبعة","الزَّوْبَعَةَ"
"H5492","סוּפָה","Suphah","çûwphâh","زوبعة","الزَّوْبَعَةَ"
"H5492","סוּפָה","whirlwind","çûwphâh","سوفحة","بِزَوْبَعَةٍ"
"H5492","סוּפָה","Suphah","çûwphâh","سوفحة","بِزَوْبَعَةٍ"
"H5492","סוּפָה","whirlwind","çûwphâh","زوبعة","بِزَوْبَعَةٍ"
"H5492","סוּפָה","Suphah","çûwphâh","زوبعة","بِزَوْبَعَةٍ"
"H5492","סוּפָה","whirlwind","çûwphâh","سوفحة","فِي الزَّوْبَعَةِ"
"H5492","סוּפָה","Suphah","çûwphâh","سوفحة","فِي الزَّوْبَعَةِ"
"H5492","סוּפָה","whirlwind","çûwphâh","زوبعة","فِي الزَّوْبَعَةِ"
"H5492","סוּפָה","Suphah","çûwphâh","زوبعة","فِي الزَّوْبَعَةِ"
"H5492","סוּפָה","whirlwind","çûwphâh","سوفحة","فِي سُوفَةَ"
"H5492","סוּפָה","Suphah","çûwphâh","سوفحة","فِي سُوفَةَ"
"H5492","סוּפָה","whirlwind","çûwphâh","زوبعة","فِي سُوفَةَ"
"H5492","סוּפָה","Suphah","çûwphâh","زوبعة","فِي سُوفَةَ"
"H5492","סוּפָה","whirlwind","çûwphâh","سوفحة","كَالزَّوْبَعَةِ"
"H5492","סוּפָה","Suphah","çûwphâh","سوفحة","كَالزَّوْبَعَةِ"
"H5492","סוּפָה","whirlwind","çûwphâh","زوبعة","كَالزَّوْبَعَةِ"
